3930;2015-03-05;À;2;7;9;6;3;0;41;500;160;85;
3929;2015-03-04;Á;2;5;6;0;3;0;27;500;160;85;
3928;2015-03-03;Á;1;1;8;4;6;0;31;500;160;85;
3927;2015-03-02;Á;2;7;8;4;5;0;32;500;160;85;
3926;2015-03-01;Á;1;4;7;3;25;0;32;500;160;85;
3925;2015-02-28;Á;1;2;2;0;37;30;0;500;160;85;
3924;2015-02-27;Á;1;1;1;2;13;23;0;500;160;85;
3923;2015-02-26;Á;1;3;8;1;3;0;61;500;160;85;
3922;2015-02-25;À;1;9;2;3;10;0;61;500;160;85;
3921;2015-02-24;À;1;2;7;6;4;0;27;500;160;85;
3920;2015-02-23;À;1;6;8;2;5;0;40;500;160;85;
3919;2015-02-22;À;2;8;1;9;4;0;20;500;160;85;
3918;2015-02-21;À;1;6;4;0;15;0;42;500;160;85;
3917;2015-02-20;Á;1;5;5;7;18;42;0;500;160;85;
3916;2015-02-19;À;1;7;1;7;17;40;0;500;160;85;
3915;2015-02-18;Á;2;6;1;7;4;0;32;500;160;85;
3914;2015-02-17;Á;2;4;0;7;9;0;34;500;160;85;
3913;2015-02-16;À;2;2;5;7;32;0;83;500;160;85;
3912;2015-02-15;Á;1;5;1;6;5;0;31;500;160;85;
3911;2015-02-14;À;2;7;8;8;7;14;0;500;160;85;
3910;2015-02-13;Á;2;7;5;4;7;0;57;500;160;85;
3909;2015-02-12;À;1;8;2;5;7;0;54;500;160;85;
3908;2015-02-11;À;1;2;9;3;8;0;26;500;160;85;
3907;2015-02-10;Á;2;1;9;6;2;0;31;500;160;85;
3906;2015-02-09;Á;2;8;4;1;3;0;36;500;160;85;
3905;2015-02-08;À;1;7;7;9;12;30;0;500;160;85;
3904;2015-02-07;À;2;8;6;8;3;6;0;500;160;85;
3903;2015-02-06;Á;2;2;2;6;7;10;0;500;160;85;
3902;2015-02-05;À;1;3;7;0;8;0;26;500;160;85;
3901;2015-02-04;Á;2;0;0;1;6;19;0;500;160;85;
3900;2015-02-03;Á;1;8;7;6;4;0;33;500;160;85;
3899;2015-02-02;À;2;0;9;6;4;0;24;500;160;85;
3898;2015-02-01;Á;1;5;0;6;2;0;15;500;160;85;
3897;2015-01-31;Á;2;4;7;5;4;0;24;500;160;85;
3896;2015-01-30;À;2;5;4;7;13;0;40;500;160;85;
3895;2015-01-29;Á;1;0;1;7;1;0;14;500;160;85;
3894;2015-01-28;À;2;8;6;1;2;0;19;500;160;85;
3893;2015-01-27;À;2;7;8;3;19;0;49;500;160;85;
3892;2015-01-26;À;2;0;3;3;9;18;0;500;160;85;
3891;2015-01-25;À;2;6;6;1;1;3;0;500;160;85;
3890;2015-01-24;À;1;3;4;0;14;0;9;500;160;85;
3889;2015-01-23;Á;1;1;6;0;4;0;21;500;160;85;
3888;2015-01-22;À;2;6;3;3;15;25;0;500;160;85;
3887;2015-01-21;À;1;8;0;3;3;0;21;500;160;85;
3886;2015-01-20;Á;1;1;5;7;11;0;62;500;160;85;
